country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1960,mom,son,190,.099330224,.25947222,.32515129,.27832457,.037721697,.01889961,.054409236,.1165555,.60149676,.20863892,7.6568246,11.783021,4.1841507,3.4360712,.3779496,.70350558,.69018966,4.3358045,.70154154,.97123271,.86493516,.8389535,.29922596,0,.36622983,.30075201,41.255356,.14327946,.38419673,.34818399,.2636036,.24493295,.38406867,.24348104
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,all,431,.014539115,.12729691,.30120492,.4651767,.091782361,.00380151,.071858175,.15277855,.55967379,.21188797,9.626298,11.670819,3.5049572,3.300015,.43533838,.47711563,.59133911,2.3533928,.48042983,.94922256,.72645795,.65825677,.27683663,0,.48339799,.45513269,37.335091,.10236446,.44760695,.40241495,.28134677,.21466091,.258699,.2511639
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,daughter,249,.020747881,.12604237,.30264711,.44326541,.10729723,0,.075424038,.16911492,.51949286,.23596817,9.6402082,11.726841,3.5550778,3.3644331,.54172236,.50255269,.60231632,2.4302754,.50724864,1,.72630984,.64057988,.32140297,0,.48744476,.46130505,37.336468,.10525029,.51352984,.42514661,.26839244,.21462035,.24016233,.27660668
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,avg,son,182,.0058971904,.1290431,.29919755,.49567479,.07018736,.0090927966,.066894881,.13004011,.61560124,.17837097,9.6069355,11.592843,3.4437177,3.2158606,.62187892,.44312313,.57606286,2.2506516,.44310093,.70056337,.7266593,.68314475,.22136396,0,.47735265,.44576815,38.529003,.10085834,.35932419,.38152778,.29093608,.23291063,.28413591,.21575031
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,all,433,.023006782,.12637079,.2910814,.47186318,.087677866,.0037855154,.074613161,.15213574,.55846912,.21099648,10.099503,11.647745,3.6805053,3.3202512,.43533838,.46872556,.48096868,1.925616,.47081718,.96804625,.74045187,.62340373,.276191,0,.45010129,.4060446,37.98267,.12097019,.45214078,.39804542,.26799074,.21299367,.28882533,.25125384
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,daughter,250,.025887353,.13083677,.28122351,.45189315,.11015923,0,.080276549,.16822734,.51676637,.23472972,10.124229,11.686288,3.8046875,3.4018781,.54172236,.48654699,.49615985,1.9929399,.49468532,1,.72236061,.59934545,.31866083,0,.47703615,.42653146,37.539436,.11500082,.51063114,.42671686,.25237221,.2059101,.26452148,.27460274
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,dad,son,183,.018987291,.12013906,.3048369,.49972895,.056307822,.0090677468,.066710599,.12968186,.61666024,.17787957,10.065001,11.593965,3.5100164,3.2114506,.62187892,.44527695,.45977473,1.8370342,.43751204,.90725529,.76794392,.65437371,.22260219,0,.40681913,.37221467,39.587811,.12923701,.37329015,.35899606,.28963977,.22212714,.32067364,.21867326
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,all,431,.014539115,.11969118,.27797481,.48876438,.099030532,.00380151,.071858175,.15277855,.55967379,.21188797,10.345198,11.670819,3.5992842,3.300015,.43533838,.44808674,.4555091,1.7047858,.4549543,.94922256,.73463297,.62184113,.26418939,0,.46913782,.43013048,38.599701,.096697055,.45693153,.40165493,.27702314,.22462489,.26783526,.25117877
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,daughter,249,.020747881,.12076631,.27037302,.46835995,.11975283,0,.075424038,.16911492,.51949286,.23596817,10.338135,11.726841,3.7462623,3.3644331,.54172236,.47003728,.4717631,1.8372135,.47947639,1,.71435285,.61262268,.30125269,0,.47746706,.42880231,36.977871,.10176058,.53429931,.42292872,.26675254,.20855816,.24128205,.27738342
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,max,son,182,.0058971904,.11819471,.28855565,.51716512,.07018736,.0090927966,.066894881,.13004011,.61560124,.17837097,10.355027,11.592843,3.3943794,3.2158606,.62187892,.41916266,.43288949,1.5302869,.4208222,.70056337,.76347488,.63386369,.21746972,0,.45651618,.43250689,36.657417,.089189485,.35515299,.37083155,.29222637,.24775259,.30283016,.21470478
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,all,434,.026867973,.20153511,.29747152,.43136439,.042761024,.0037669411,.071204737,.15138926,.56367791,.20996118,9.1534882,11.676844,3.752573,3.2858617,.43533838,.56597745,.59277141,2.7325051,.56657541,.9727726,.77783448,.74158031,.32056257,0,.46059459,.40330997,38.365662,.11142585,.42030206,.38736835,.26939613,.23045418,.30637196,.25124583
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,daughter,249,.026246458,.19422065,.31808922,.41884187,.042601813,0,.075424038,.16911492,.51949286,.23596817,9.1449795,11.726841,3.7044456,3.3644331,.54172236,.57780677,.60064197,2.795162,.57913435,1,.78481615,.68253398,.3758232,0,.44453767,.40373579,38.469162,.12546988,.48355386,.41580081,.2413772,.21735211,.28300294,.28164282
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1970,mom,son,185,.027714474,.21149735,.26939031,.44841999,.042977877,.0088974945,.065458067,.12724701,.62385762,.17453979,9.1650772,11.608747,3.8272674,3.183569,.62187892,.54985964,.58205551,2.6471334,.54947019,.93765324,.76910228,.83653909,.25026244,0,.48432341,.40286627,38.053581,.090697952,.35161304,.36265612,.30541128,.24859139,.33468065,.20984524
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,all,562,.0023487073,.044172436,.17299278,.58190477,.19858131,.0024249768,.040509779,.061926305,.46977592,.425363,11.406566,13.064951,2.9002662,3.0255463,.43614131,.50801426,.57439941,2.1288435,.55203563,1,.55475944,.72676408,.43744859,0,.57088488,.59554487,39.714432,.14666972,.43732071,.37116873,.28496358,.19719799,.19653316,.25094056
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,daughter,284,0,.048819564,.15020703,.59895128,.20202211,0,.030166307,.060652416,.41108525,.49809602,11.564892,13.409712,2.8086519,2.8565199,.52973938,.5671885,.60939795,2.4035919,.61353606,,.77046043,.69221961,.51926434,0,.50471103,.51331288,42.603329,.20875573,.40051892,.32641283,.25436541,.22169638,.1803858,.28963831
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,avg,son,278,.0047363816,.039448213,.19615656,.56457543,.19508341,.0048901853,.051024858,.063221328,.52944028,.35142332,11.245613,12.71447,2.9869716,3.1548605,.55985594,.44837692,.53882021,1.8519447,.48951483,1,.28338757,.75365543,.34921119,0,.62517911,.66031867,35.91951,.093458928,.47300074,.41572011,.31424507,.17328104,.21134485,.21160078
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,all,568,.0043060295,.041191317,.18899377,.57459468,.19091423,.0023924641,.03996665,.061096035,.4720999,.42444494,11.836235,13.065027,3.0421999,3.010576,.43614131,.51620644,.47572288,1.8273164,.55907667,1,.6111607,.75627548,.42681107,0,.50694591,.5016762,40.039948,.15056109,.44468749,.36106417,.29238009,.19599466,.19200674,.25156811
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,daughter,285,0,.049567971,.16312857,.60253763,.18476583,0,.030052736,.060424071,.41330242,.49622077,11.873241,13.404405,2.9770026,2.8524313,.52973938,.59965634,.54396105,2.226706,.6289261,,.77477729,.79069453,.53352904,0,.42373747,.40600637,43.707848,.20067053,.41250521,.31621408,.25102457,.23209082,.1887681,.29161435
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,dad,son,283,.0085988902,.032840282,.21477985,.54673713,.19704382,.0047776117,.049850248,.061765946,.53071755,.35288864,11.799342,12.726688,3.1106498,3.12887,.55985594,.4317396,.40801233,1.4230598,.4894408,1,.36495879,.7302137,.30956107,0,.58316892,.58658475,36.022026,.095615439,.48467943,.40642902,.33371031,.1598978,.19453172,.21164435
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,all,562,.0023487073,.036818609,.15724769,.59628278,.20730223,.0024249768,.040509779,.061926305,.46977592,.425363,12.072438,13.064951,2.9739652,3.0255463,.43614131,.4785237,.4370406,1.6123587,.53294909,1,.53169382,.70309025,.41396537,0,.5307008,.53990543,38.685001,.13969345,.43416426,.37921685,.29929718,.18179254,.18569584,.25121513
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,daughter,284,0,.045040503,.13301069,.61705834,.20489049,0,.030166307,.060652416,.41108525,.49809602,12.133956,13.409712,2.970835,2.8565199,.52973938,.55428606,.50046432,1.9818361,.60451871,,.75120121,.74233097,.49937856,0,.44737887,.43016413,42.516338,.18585166,.41437969,.33137649,.27356398,.20920786,.1686461,.2920725
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,max,son,278,.0047363816,.028460313,.18188682,.57516253,.20975398,.0048901853,.051024858,.063221328,.52944028,.35142332,12.0099,12.71447,2.9811831,3.1548605,.55985594,.40103039,.37338039,1.2344396,.46019202,1,.17854403,.67391807,.32081029,0,.61068839,.6462658,35.018848,.093397208,.45246074,.42695606,.32512391,.15452282,.20168526,.20967993
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,all,570,.016308593,.068764806,.21277075,.60480732,.097348526,.002381488,.042202175,.067960203,.46568158,.42177457,10.958493,13.018846,3.2460296,3.0736732,.43614131,.57392484,.56390381,2.41046,.59843957,1,.6308316,.7802313,.4833872,0,.55772316,.52810943,41.107243,.16644935,.39142644,.35081935,.28287932,.19985196,.25653997,.25103334
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,daughter,286,.0085941991,.068491332,.19198629,.61789405,.1130341,0,.034765903,.060156982,.40772733,.49734977,11.223253,13.372719,3.1631548,2.9230864,.52973938,.62315756,.59918457,2.5626998,.65715939,1,.63391149,.80913657,.55893838,0,.53610766,.49541965,43.414597,.20274666,.40319753,.31654617,.26247901,.21822815,.21050863,.29164526
Montenegro,MNE,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1980,mom,son,284,.023996809,.069037355,.23348467,.59176499,.08171618,.0047548944,.049613215,.07573694,.52343917,.34645581,10.694633,12.666174,3.311064,3.182862,.55985594,.52653259,.5290246,2.2639112,.53991896,1,.62778652,.75654411,.40476778,0,.56957442,.54752088,38.705837,.13401663,.3740097,.38131487,.30134255,.18332595,.30731371,.2105592
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,avg,all,115,.25313523,.38399684,.19460765,.11351197,.054748315,0,.19210483,.20011085,.33631989,.27146441,4.7930584,9.6374006,3.9755695,3.4266062,.66310143,.70723999,.79824841,5.2360277,.69879401,1,.6784457,.57858205,.37235799,0,.25366923,.21864152,44.189053,.24085464,.37499318,.32728371,.20173918,.23012248,.25034016,.25398186
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,avg,daughter,67,.21953902,.3139101,.27356741,.12827736,.064706117,0,.21829216,.20799555,.35955089,.2141614,5.3408399,9.2930737,4.045208,3.4477992,.84949338,.60867786,.75380772,4.4061322,.59235859,1,.52725238,.54798985,.267636,0,.28541377,.24326299,38.276016,.18850048,.32418916,.40329048,.1958577,.19484852,.24416763,.20161253
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,dad,all,116,.28057787,.36669716,.091427013,.14795996,.11333796,0,.19609337,.19912292,.33465952,.2701242,5.2946367,9.6095686,4.5752916,3.4409676,.66310143,.71878159,.68886077,5.3233581,.6625582,1,.66493809,.7215181,.31725675,0,.18369822,.13815506,46.005848,.2423985,.28934154,.33435714,.1897376,.23350675,.43193033,.25365007
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,dad,daughter,68,.25081623,.31667414,.081985243,.19806944,.15245494,0,.2248356,.20625448,.35654122,.21236871,6.0368333,9.2487669,4.8190031,3.4671624,.84949338,.61077446,.59632546,4.4744563,.54778641,1,.53530139,.86036181,.13525324,0,.19984077,.14378086,39.93594,.18663867,.2392906,.41151863,.18399213,.21785058,.49963567,.20175175
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,max,all,115,.25313523,.36482307,.11150812,.13948698,.13104661,0,.19210483,.20011085,.33631989,.27146441,5.6244726,9.6374006,4.6684265,3.4266062,.66310143,.71162689,.67002934,5.1505632,.65294474,1,.66154593,.77053607,.27219111,0,.18890385,.13865466,45.806164,.24452335,.26753765,.34701031,.17864014,.22814988,.38504282,.25366506
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,max,daughter,67,.21953902,.29739836,.11607149,.19974142,.16724971,0,.21829216,.20799555,.35955089,.2141614,6.5102911,9.2930737,4.8950739,3.4477992,.84949338,.60051543,.57941008,4.1580362,.53046125,1,.50100517,.90053624,.13525324,0,.21876328,.15408386,39.049271,.19841288,.21437488,.42409074,.18976918,.17564419,.44229203,.20618562
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,mom,all,116,.35454282,.37110016,.1118366,.10820334,.054317076,0,.19059168,.19853464,.34154752,.26932615,4.3261356,9.6481333,4.2661457,3.4150987,.66310143,.78456944,.78553849,5.7718139,.77198964,1,.66989166,.90440989,.34812292,0,.28856209,.23099726,44.37553,.19880442,.35219574,.31253865,.27077711,.21787982,.24108984,.25259969
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1940,mom,daughter,68,.35233167,.32329524,.11452451,.14600486,.063843727,0,.2153828,.20522343,.36808667,.21130709,4.6925941,9.3158236,4.5677876,3.4300382,.84949338,.70393544,.72283733,5.157959,.68175209,1,.54709387,.90053624,.18256663,0,.31721589,.23820342,38.810146,.15986677,.29662818,.35188359,.32726017,.16098946,.24472524,.2003154
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,avg,all,233,.18234138,.38413572,.16733584,.16884898,.097338073,.015524203,.077594198,.20360272,.42056897,.28270993,5.6192503,10.187174,3.8716204,3.0931859,.5200628,.75015897,.8040511,4.9867587,.75084335,.96391165,.88111007,.68687433,.28412634,0,.3152388,.25185639,44.07658,.1914245,.41672361,.34841311,.22056989,.21546021,.30233935,.25242162
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,avg,daughter,126,.22255506,.31295574,.15316124,.1960275,.11530048,.016529584,.099426962,.20782442,.39685726,.27936178,5.7145782,9.9656029,4.1694503,3.2025495,.70626551,.66939706,.7591759,4.6475964,.69165844,1,.79768252,.44558588,.26411816,0,.35376525,.27172664,40.319332,.16074634,.48855647,.35111094,.28117642,.2069663,.32858834,.24869646
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,avg,son,107,.1349286,.46805844,.184048,.13680494,.076160014,.014338837,.051852912,.19862524,.44852558,.28665745,5.5068564,10.44841,3.504247,2.9526017,.62750059,.84134477,.85696,5.3696961,.82062364,.89373016,.9468779,.92361665,.31792846,0,.26536086,.22358726,47.294605,.22845487,.33996615,.34508172,.15410215,.22473328,.26901489,.25681365
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,dad,all,233,.19491786,.38672295,.13813633,.17490415,.1053187,.015524203,.077594198,.20360272,.42056897,.28270993,5.8876991,10.187174,4.2045736,3.0931859,.5200628,.73120916,.71711981,4.8525801,.73622918,.96624011,.88995224,.61828882,.20747688,0,.30929646,.22754069,44.428104,.19444139,.40662476,.3434611,.23382443,.21995932,.29713267,.25191656
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,dad,daughter,126,.23809832,.29741246,.13107082,.21026716,.12315124,.016529584,.099426962,.20782442,.39685726,.27936178,6.0592403,9.9656029,4.4867015,3.2025495,.70626551,.64748764,.65480632,4.4802675,.67255121,1,.80644673,.37839451,.19121695,0,.34579042,.24682073,40.917488,.16796942,.4377526,.38399202,.25681412,.19329514,.31942055,.2488981
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,dad,son,107,.14400719,.49202192,.1464667,.13321044,.084293745,.014338837,.051852912,.19862524,.44852558,.28665745,5.6854482,10.44841,3.8566649,2.9526017,.62750059,.82572985,.79106158,5.2729177,.81130677,.90042973,.94946516,.87139845,.23773722,0,.2671504,.20452614,47.329128,.22580533,.33139437,.33569178,.17465554,.24021576,.27934948,.2554754
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,max,all,233,.18234138,.36990577,.14059076,.18967903,.11748307,.015524203,.077594198,.20360272,.42056897,.28270993,6.1323853,10.187174,4.2819462,3.0931859,.5200628,.70534003,.68465364,4.6805634,.70743954,.96391165,.87653643,.61003184,.1935522,0,.30598989,.22104053,44.220455,.19505374,.43729839,.33969906,.22400354,.21667789,.29469058,.25319728
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,max,daughter,126,.22255506,.30674726,.1195684,.22176957,.12935969,.016529584,.099426962,.20782442,.39685726,.27936178,6.2062826,9.9656029,4.5237021,3.2025495,.70626551,.63228762,.62419671,4.3715687,.65529758,1,.79358768,.31859636,.20929426,0,.34336111,.24308211,40.426575,.17037907,.46312529,.34456322,.2769618,.20809592,.32232735,.25304407
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,max,son,107,.1349286,.44437096,.16537656,.15184361,.10348027,.014338837,.051852912,.19862524,.44852558,.28665745,6.0452585,10.44841,3.9975595,2.9526017,.62750059,.78898406,.75639248,5.0343585,.76891607,.89373016,.9440462,.85846323,.16644475,0,.25801185,.19056784,47.460773,.22618912,.39213851,.33440322,.16427982,.22947414,.24532567,.25337788
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,mom,all,237,.19773355,.43465862,.11767961,.2040582,.045870006,.01521197,.07603357,.19950771,.42248315,.28676361,5.4235635,10.225659,3.8658562,3.0850968,.5200628,.78558308,.77480477,5.0817766,.77695918,.96739018,.89704257,.689354,.42748925,0,.29943869,.2389632,44.094624,.19347301,.4083747,.34298772,.23441185,.20925291,.29166526,.25233552
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,mom,daughter,129,.2324222,.37983078,.10768589,.23310308,.046958052,.016114274,.096928827,.20260277,.40595892,.27839521,5.4481025,9.9967289,4.0955768,3.1783042,.70626551,.74494165,.73268765,4.8001409,.7448138,1,.83749193,.4837482,.46048468,0,.33687276,.26142448,40.637115,.16570155,.46696424,.37006408,.27904332,.18519105,.30707136,.24610767
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1950,mom,son,108,.15637389,.50003052,.12959525,.16942766,.044572715,.014136141,.051119909,.19581744,.44218516,.29674137,5.3943052,10.498616,3.5914996,2.9616385,.62750059,.83391935,.82502156,5.4167356,.81528652,.90960038,.9509775,.89305574,.37336308,0,.24891664,.20526275,47.249653,.2390216,.32158527,.31136373,.18276513,.23791356,.27453151,.2597611
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,avg,all,402,.13278008,.32266566,.21763524,.22037531,.1065437,.021121576,.030827781,.15609248,.50842744,.28353071,6.5029292,10.55973,4.0223513,2.8481002,.38615206,.74435967,.79144984,4.6770034,.72487313,.89131522,.95222789,.75354612,.34239101,0,.28253758,.20005596,43.074677,.1927474,.39063028,.34742504,.2062948,.25353277,.38507628,.25122884
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,avg,daughter,220,.15862995,.31083372,.19452257,.22595754,.11005619,.02664341,.014782386,.10172445,.55331045,.30353934,6.4262238,10.817359,4.184072,2.8076224,.71486241,.78689945,.8331551,5.0754848,.76101339,.88279212,.9939729,.85118872,.3793779,0,.29383656,.19717206,45.674068,.20482163,.42967838,.27381659,.28311384,.23824795,.32070175,.27097523
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,avg,son,182,.10342649,.33610129,.24388061,.21403646,.10255513,.014851311,.04904798,.21782957,.45746103,.26081011,6.5900307,10.267181,3.8397176,2.8729129,.47046107,.6964578,.74464142,4.2282929,.68383431,.9061594,.90838838,.66510892,.29805166,0,.27721006,.20741117,39.285954,.17845038,.35200271,.43454158,.11538574,.27162233,.45413095,.22880602
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,dad,all,406,.14643888,.3519856,.15692489,.21162522,.13302542,.020920234,.030533914,.15886512,.50461274,.28506798,6.7408442,10.562833,4.3334599,2.8482907,.38615206,.76462877,.71682447,4.6909528,.73102701,.90239203,.96701646,.75948179,.33649579,0,.28255758,.18571907,43.961945,.18455327,.38069883,.33772382,.19483091,.28296232,.39579371,.25095233
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,dad,daughter,221,.16478677,.35198399,.1348789,.21873592,.12961441,.026430624,.014664328,.10091204,.54889143,.30910155,6.6364236,10.842777,4.4817128,2.8107369,.71486241,.78068614,.73782551,5.0957718,.75046277,.88807237,.99472004,.7767626,.35778746,0,.282269,.17702694,47.654507,.20054409,.40048432,.25868848,.26234081,.27842659,.35001212,.27218437
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,dad,son,185,.12567332,.35198739,.18187581,.20357756,.1368859,.014683753,.0484946,.22445455,.45449954,.25786754,6.859024,10.246002,4.1679306,2.8646855,.47046107,.74630249,.69294876,4.2289314,.70903015,.92364246,.93566269,.74497765,.31060427,0,.29312328,.20146833,38.823376,.16497234,.36053124,.43436447,.11214859,.28851461,.4471269,.22692259
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,max,all,402,.13278008,.32266566,.16220668,.23261949,.14972809,.021121576,.030827781,.15609248,.50842744,.28353071,7.1183619,10.55973,4.371551,2.8481002,.38615206,.72672611,.68168861,4.3835111,.69312543,.89131522,.95222789,.71844381,.32576069,0,.2873638,.1872198,43.089973,.19873495,.38608116,.3451823,.19761062,.25847214,.36853915,.25119922
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,max,daughter,220,.15862995,.31083372,.13842477,.2400182,.15209335,.02664341,.014782386,.10172445,.55331045,.30353934,7.0437374,10.817359,4.6071019,2.8076224,.71486241,.74219906,.70582646,4.7845664,.71296632,.88279212,.9939729,.79088169,.29514557,0,.30089331,.18336792,46.033585,.21075928,.41559303,.283301,.26339355,.23780593,.32389927,.26987803
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,max,son,182,.10342649,.33610129,.18921199,.22421798,.14704224,.014851311,.04904798,.21782957,.45746103,.26081011,7.2031012,10.267181,4.0982537,2.8729129,.47046107,.70926005,.65415388,3.9307935,.67059529,.9061594,.90838838,.65826637,.36297524,0,.27916205,.1956951,39.676075,.17891714,.35306579,.4183338,.11984685,.28290221,.42140538,.22998863
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,mom,all,416,.15390833,.36512542,.17906992,.21377552,.088120826,.020200288,.031333745,.15337811,.51478291,.28030497,6.4255772,10.564676,4.1899176,2.8248651,.38615206,.76653802,.7569198,4.7371387,.74829388,.91032511,.95455617,.78068739,.33003366,0,.24389787,.16443726,45.329815,.21157661,.36495543,.33078587,.22278126,.23485625,.36760741,.25135702
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,mom,daughter,226,.16111995,.37528712,.16924055,.20726678,.087085612,.025689825,.017762143,.10584626,.55802631,.29267547,6.2897716,10.757113,4.1905551,2.7990413,.71486241,.78832686,.78984833,5.0595746,.76934761,.88873357,.98583698,.8583957,.29544017,0,.26179558,.17486386,46.827499,.21560882,.36077267,.2744225,.30240265,.20756604,.35754624,.26318768
